total_points,position,was_home,opponent_team,average_goals_per_90,average_assists_per_90,average_ict_per_90,average_goals_conceded_per_90,value,average_influence_per_90,average_creativity_per_90,average_threat_per_90
0,4,False,12,0.7377049180327869,0.0,8.778688524590164,1.1065573770491803,73.0,25.598360655737707,14.938524590163935,46.84426229508197
0,4,True,7,0.7377049180327869,0.0,8.778688524590164,1.1065573770491803,73.0,25.598360655737707,14.938524590163935,46.84426229508197
0,4,True,3,0.7377049180327869,0.0,8.778688524590164,1.1065573770491803,72.0,25.598360655737707,14.938524590163935,46.84426229508197
6,4,False,9,0.7377049180327869,0.0,8.778688524590164,1.1065573770491803,72.0,25.598360655737707,14.938524590163935,46.84426229508197
5,4,True,4,0.7377049180327869,0.0,8.778688524590164,1.1065573770491803,72.0,25.598360655737707,14.938524590163935,46.84426229508197
2,4,False,14,0.8737864077669902,0.0,9.145631067961165,0.8737864077669902,73.0,28.19417475728156,11.854368932038836,50.970873786407765
2,4,True,8,0.6887755102040817,0.22959183673469388,8.999999999999998,0.9183673469387755,73.0,25.5765306122449,16.645408163265305,47.525510204081634
5,4,False,18,0.5756929637526652,0.19189765458422176,7.848614072494669,0.767590618336887,73.0,21.99147121535181,14.008528784648188,42.217484008528785
0,4,True,2,0.4864864864864865,0.16216216216216217,7.6378378378378375,0.6486486486486487,73.0,19.394594594594594,13.799999999999999,42.972972972972975
7,2,True,16,0,0,0,0,50.0,0,0,0
7,2,False,5,0,0,0,0,50.0,0,0,0
6,2,True,13,0.0,0.0,7.1,0.0,50.0,19.8,41.4,10.0
2,2,False,20,0.0,0.0,5.4,0.0,51.0,20.200000000000003,28.65,5.0
0,2,False,12,0.3333333333333333,0.0,5.866666666666667,1.0,51.0,29.46666666666667,23.5,5.666666666666667
8,2,True,7,0.25,0.0,5.550000000000001,1.0,51.0,25.6,25.5,4.25
5,2,True,3,0.2,0.0,5.02,1.2,53.0,24.72,20.56,4.8
7,2,False,9,0.16666666666666666,0.0,6.433333333333334,1.0,54.0,25.5,33.35,5.333333333333333
7,2,True,4,0.14285714285714285,0.14285714285714285,6.471428571428572,1.0,55.0,23.314285714285713,35.41428571428571,5.857142857142857
6,2,False,14,0.12640449438202248,0.12640449438202248,6.68679775280899,0.8848314606741573,56.0,23.6123595505618,38.00983146067416,5.182584269662922
9,2,True,8,0.11320754716981132,0.22641509433962265,6.962264150943398,0.9056603773584906,57.0,24.29433962264151,40.40377358490566,4.867924528301887
2,2,False,18,0.1016949152542373,0.2033898305084746,7.108474576271187,0.8135593220338984,57.0,23.674576271186442,42.152542372881356,5.186440677966102
0,2,True,2,0.09230769230769231,0.18461538461538463,7.430769230769231,0.7384615384615385,58.0,24.166153846153843,44.85230769230769,5.2615384615384615
6,2,True,16,0,0,0,0,45.0,0,0,0
7,2,False,5,0,0,0,0,45.0,0,0,0
1,2,True,13,0.0,0.0,5.6,0.0,45.0,10.2,10.2,36.0
2,2,False,20,0.0,0.0,4.199999999999999,0.0,45.0,16.0,5.949999999999998,20.0
1,2,False,12,0.0,0.0,3.5666666666666664,1.0,45.0,14.0,7.533333333333332,14.0
1,2,True,7,0.0,0.0,3.31437125748503,1.0778443113772456,45.0,13.796407185628743,7.329341317365268,11.8562874251497
1,2,True,3,0.0,0.0,3.2051886792452824,1.2735849056603774,45.0,16.81132075471698,5.816037735849055,9.339622641509434
6,2,False,9,0.0,0.0,3.2689655172413787,1.2413793103448276,45.0,16.84137931034483,5.73103448275862,9.931034482758621
2,2,True,4,0.0,0.0,3.3085714285714283,1.2,45.0,17.76,6.942857142857143,8.228571428571428
5,2,False,14,0.0,0.0,3.3953871499176276,1.0378912685337727,45.0,17.64415156507414,6.523887973640857,9.637561779242175
6,2,True,8,0.0,0.0,3.24103299856528,1.0329985652797704,45.0,17.5609756097561,6.314203730272597,8.393113342898134
2,2,False,18,0.0,0.0,2.965116279069767,0.9302325581395349,45.0,15.813953488372093,5.709302325581396,8.023255813953488
0,2,True,2,0.0,0.0,2.8124999999999996,0.8333333333333334,45.0,15.041666666666666,5.208333333333333,7.8125
1,3,True,16,0,0,0,0,55.0,0,0,0
0,3,False,5,0,0,0,0,55.0,0,0,0
0,3,True,13,0.0,0.0,13.0,0.0,54.0,22.000000000000004,103.00000000000001,0.0
1,3,False,20,0.0,0.0,13.0,0.0,53.0,22.000000000000004,103.00000000000001,0.0
2,3,False,12,0.0,0.0,13.0,0.0,53.0,22.000000000000004,103.00000000000001,0.0
2,3,True,7,0.0,0.0,14.029411764705882,0.0,53.0,28.588235294117652,105.08823529411767,5.294117647058823
2,3,True,3,0.0,0.0,5.938144329896907,0.9278350515463918,53.0,18.18556701030928,37.76288659793815,2.783505154639175
1,3,False,9,0.0,0.0,5.909638554216867,0.5421686746987951,53.0,10.626506024096386,25.86144578313253,22.228915662650603
0,3,True,4,0.0,0.0,5.720338983050848,0.7627118644067796,53.0,8.847457627118645,22.95762711864407,25.16949152542373
1,3,False,14,0.0,0.0,5.815384615384615,1.0384615384615385,53.0,9.138461538461538,25.338461538461537,23.53846153846154
1,3,True,8,0.0,0.0,5.815384615384615,1.0384615384615385,53.0,9.138461538461538,25.338461538461537,23.53846153846154
0,3,False,18,0.0,0.0,5.288659793814434,0.9278350515463918,52.0,8.22680412371134,22.79381443298969,21.649484536082475
0,3,True,2,0.0,0.0,5.025974025974027,0.8766233766233766,52.0,7.8311688311688314,21.623376623376622,20.454545454545453
0,2,True,16,0,0,0,0,45.0,0,0,0
0,2,False,5,0,0,0,0,45.0,0,0,0
0,2,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,20,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,7,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,3,0.0,0.0,1.9,2.0,43.0,19.0,0.0,0.0
1,2,False,9,0.0,0.0,1.9,2.0,43.0,19.0,0.0,0.0
0,2,True,4,0.0,0.0,1.9,2.0,43.0,19.0,0.0,0.0
1,2,False,14,0.0,0.0,2.3195876288659796,2.783505154639175,43.0,23.195876288659793,0.0,0.0
0,2,True,8,0.0,0.0,2.3195876288659796,2.783505154639175,43.0,23.195876288659793,0.0,0.0
0,2,False,18,0.0,0.0,2.571428571428571,2.7551020408163267,43.0,25.714285714285715,0.0,0.0
0,2,True,2,0.0,0.0,2.571428571428571,2.7551020408163267,43.0,25.714285714285715,0.0,0.0
0,4,True,16,0,0,0,0,45.0,0,0,0
0,4,False,5,0,0,0,0,45.0,0,0,0
0,4,True,13,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,False,20,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,False,12,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,True,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,True,3,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,False,9,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,True,4,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,False,14,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,True,8,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,False,18,0,0,0.0,0,45.0,0.0,0.0,0.0
0,4,True,2,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,True,16,0,0,0,0,40.0,0,0,0
0,2,False,5,0,0,0,0,40.0,0,0,0
0,2,True,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,20,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,7,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,3,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,False,14,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,True,8,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,False,18,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,True,2,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,True,16,0,0,0,0,45.0,0,0,0
0,2,False,5,0,0,0,0,45.0,0,0,0
0,2,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,20,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,7,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,True,3,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,False,14,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,True,8,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,False,18,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,True,2,0,0,0.0,0,42.0,0.0,0.0,0.0
0,2,True,16,0,0,0,0,45.0,0,0,0
0,2,False,5,0,0,0,0,45.0,0,0,0
1,2,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,20,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,12,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,2,True,7,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,2,True,3,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,False,9,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,True,4,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,False,14,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,True,8,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,False,18,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
0,2,True,2,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
1,3,True,16,0,0,0,0,45.0,0,0,0
1,3,False,5,0,0,0,0,45.0,0,0,0
1,3,True,13,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1,3,False,20,0.0,0.0,1.6875,0.0,44.0,7.874999999999999,9.0,0.0
1,3,False,12,0.0,0.0,1.173913043478261,0.0,44.0,5.478260869565217,6.260869565217392,0.0
1,3,True,7,0.0,0.0,1.2413793103448276,0.0,44.0,5.586206896551723,6.8275862068965525,0.0
1,3,True,3,0.0,0.0,1.309090909090909,1.6363636363636365,44.0,9.818181818181818,3.763636363636364,0.0
2,3,False,9,0.0,0.0,6.119999999999999,1.2,43.0,11.52,3.84,45.6
8,3,True,4,0.0,0.0,7.180851063829787,0.9574468085106383,43.0,10.148936170212766,5.840425531914893,55.53191489361702
1,3,False,14,0.0,0.0,8.070652173913043,0.9782608695652174,43.0,10.369565217391305,15.11413043478261,55.27173913043478
3,3,True,8,0.3614457831325301,0.0,9.036144578313253,1.0843373493975903,43.0,20.96385542168675,15.397590361445781,53.855421686746986
1,3,False,18,0.2931596091205212,0.0,8.17915309446254,0.8794788273615635,43.0,18.938110749185665,16.47557003257329,46.31921824104234
0,3,True,2,0.23809523809523808,0.0,7.071428571428571,0.7142857142857143,43.0,15.380952380952378,17.142857142857142,38.333333333333336
15,2,True,16,0,0,0,0,45.0,0,0,0
5,2,False,5,0,0,0,0,46.0,0,0,0
0,2,True,13,1.0,0.0,10.6,0.0,46.0,66.0,14.6,25.0
1,2,False,20,0.5,0.0,6.35,0.0,47.0,43.3,7.65,12.5
0,2,False,12,0.3333333333333333,0.0,5.066666666666666,1.0,47.0,37.0,5.166666666666666,8.333333333333334
6,2,True,7,0.25,0.0,5.175,1.0,47.0,31.05,11.65,9.0
2,2,True,3,0.25,0.0,5.175,1.0,47.0,31.05,11.65,9.0
6,2,False,9,0.2,0.0,5.32,0.8,47.0,30.08,9.52,13.6
2,2,True,4,0.16666666666666666,0.0,5.65,0.8333333333333334,48.0,28.533333333333335,10.283333333333333,17.666666666666668
8,2,False,14,0.14469453376205788,0.0,5.353697749196141,0.7234726688102894,48.0,26.623794212218655,10.996784565916398,15.916398713826366
5,2,True,8,0.12640449438202248,0.0,4.853932584269663,0.7584269662921348,48.0,24.674157303370787,9.669943820224718,14.157303370786517
2,2,False,18,0.11221945137157108,0.0,4.6458852867830425,0.6733167082294265,49.0,24.755610972568583,8.674563591022444,13.017456359102244
0,2,True,2,0.10089686098654709,0.0,5.01457399103139,0.6053811659192825,49.0,23.912556053811663,7.880044843049326,18.36322869955157
8,2,True,16,0,0,0,0,50.0,0,0,0
0,2,False,5,0,0,0,0,50.0,0,0,0
0,2,True,13,0.0,0.0,5.5,0.0,49.0,17.2,37.6,0.0
1,2,False,20,0.0,0.0,5.5,0.0,49.0,17.2,37.6,0.0
1,2,False,12,0.0,0.0,5.5,0.0,49.0,17.2,37.6,0.0
6,2,True,7,0.0,0.0,5.6347826086956525,0.0,49.0,16.90434782608696,33.26086956521739,6.260869565217392
2,2,True,3,0.0,0.0,5.619512195121951,0.8780487804878049,49.0,23.180487804878048,29.546341463414635,3.5121951219512195
1,2,False,9,0.0,0.0,4.897526501766785,0.6360424028268551,49.0,19.780918727915193,26.745583038869256,2.5441696113074204
1,2,True,4,0.0,0.0,4.367292225201073,0.7238605898123325,49.0,17.613941018766756,24.249329758713138,1.9302949061662198
1,2,False,14,0.0,0.0,4.286842105263158,0.9473684210526315,49.0,17.38421052631579,23.80263157894737,1.894736842105263
0,2,True,8,0.0,0.0,4.243523316062177,0.9326424870466321,49.0,17.39378238341969,23.432642487046632,1.8652849740932642
0,2,False,18,0.0,0.0,4.183417085427136,0.9045226130653267,49.0,17.547738693467338,22.72613065326633,1.8090452261306533
0,2,True,2,0.0,0.0,4.183417085427136,0.9045226130653267,49.0,17.547738693467338,22.72613065326633,1.8090452261306533
3,3,True,16,0,0,0,0,65.0,0,0,0
2,3,False,5,0,0,0,0,65.0,0,0,0
13,3,True,13,0.0,0.0,10.719101123595506,0.0,64.0,6.876404494382022,17.89887640449438,81.91011235955057
9,3,False,20,0.0,0.0,7.343558282208589,0.0,65.0,6.736196319018405,17.00613496932515,49.14110429447853
0,3,False,12,0.0,1.0671936758893281,9.533596837944664,1.0671936758893281,65.0,21.984189723320156,28.956521739130437,44.11067193675889
0,3,True,7,0.26239067055393583,0.7871720116618076,9.970845481049563,1.0495626822157433,65.0,27.97084548104956,25.110787172011662,46.44314868804665
0,3,True,3,0.26239067055393583,0.7871720116618076,9.970845481049563,1.0495626822157433,64.0,27.97084548104956,25.110787172011662,46.44314868804665
0,3,False,9,0.26239067055393583,0.7871720116618076,9.970845481049563,1.0495626822157433,64.0,27.97084548104956,25.110787172011662,46.44314868804665
1,3,True,4,0.26239067055393583,0.7871720116618076,9.970845481049563,1.0495626822157433,64.0,27.97084548104956,25.110787172011662,46.44314868804665
0,3,False,14,0.26239067055393583,0.7871720116618076,9.970845481049563,1.0495626822157433,63.0,27.97084548104956,25.110787172011662,46.44314868804665
0,3,True,8,0.2535211267605634,0.7605633802816901,9.684507042253522,1.0140845070422535,63.0,27.380281690140844,24.28732394366197,44.87323943661972
0,3,False,18,0.2535211267605634,0.7605633802816901,9.684507042253522,1.0140845070422535,63.0,27.380281690140844,24.28732394366197,44.87323943661972
0,3,True,2,0.2535211267605634,0.7605633802816901,9.684507042253522,1.0140845070422535,62.0,27.380281690140844,24.28732394366197,44.87323943661972
3,3,True,16,0,0,0,0,50.0,0,0,0
3,3,False,5,0,0,0,0,50.0,0,0,0
7,3,True,13,0.0,0.0,9.5625,0.0,50.0,17.325,34.5375,43.875
2,3,False,20,0.0,0.0,5.71764705882353,0.0,50.0,15.776470588235295,17.470588235294116,23.823529411764707
2,3,False,12,0.35714285714285715,0.0,7.5,1.0714285714285714,50.0,21.785714285714285,15.892857142857142,37.142857142857146
3,3,True,7,0.26865671641791045,0.0,7.173134328358209,1.0746268656716418,50.0,17.51641791044776,13.191044776119403,40.83582089552239
2,3,True,3,0.215311004784689,0.0,5.899521531100478,1.076555023923445,50.0,15.157894736842108,10.916267942583731,32.72727272727273
15,3,False,9,0.18480492813141683,0.0,5.747433264887063,0.9240246406570842,50.0,14.377823408624232,11.75359342915811,31.232032854209447
7,3,True,4,0.1565217391304348,0.0,6.041739130434782,0.9391304347826087,51.0,13.930434782608698,12.819130434782611,33.495652173913044
3,3,False,14,0.40601503759398494,0.0,7.51127819548872,0.9473684210526315,52.0,21.518796992481203,11.990977443609024,41.41353383458647
10,3,True,8,0.48128342245989303,0.0,7.7967914438502675,0.9625668449197861,52.0,23.871657754010695,12.356951871657754,41.51069518716577
10,3,False,18,0.4295942720763723,0.0,7.056085918854415,0.8591885441527446,53.0,21.651551312649165,11.373508353221958,37.37470167064439
0,3,True,2,0.4945054945054945,0.0,7.328571428571429,0.7912087912087912,55.0,23.993406593406593,11.94725274725275,37.18681318681319
1,3,True,16,0,0,0,0,45.0,0,0,0
1,3,False,5,0,0,0,0,45.0,0,0,0
1,3,True,13,0.0,0.0,15.3,0.0,45.0,39.60000000000001,92.70000000000002,18.0
2,3,False,20,0.0,0.0,6.75,0.0,45.0,17.250000000000004,39.75000000000001,7.5
6,3,False,12,0.0,0.0,4.090909090909091,0.0,44.0,9.40909090909091,22.29545454545455,8.181818181818182
2,3,True,7,0.0,0.0,3.962686567164179,0.6716417910447762,44.0,9.940298507462687,9.402985074626868,20.149253731343283
1,3,True,3,0.0,0.4017857142857143,4.258928571428572,1.2053571428571428,44.0,19.366071428571427,11.16964285714286,12.053571428571429
7,3,False,9,0.0,0.28662420382165604,5.359872611464969,0.8598726114649682,44.0,18.630573248407643,14.531847133757962,20.35031847133758
2,3,True,4,0.0,0.2710843373493976,5.69277108433735,0.8132530120481928,44.0,20.168674698795183,17.403614457831324,19.246987951807228
3,3,False,14,0.2132701421800948,0.2132701421800948,6.931279620853081,0.8530805687203792,44.0,25.97630331753555,19.53554502369668,23.672985781990523
3,3,True,8,0.17578125,0.17578125,5.9765625,0.87890625,44.0,21.796875000000004,16.962890625,20.91796875
5,3,False,18,0.14950166112956811,0.14950166112956811,5.337209302325582,0.7475083056478405,44.0,20.421926910299007,14.845514950166113,18.089700996677742
0,3,True,2,0.13005780346820808,0.13005780346820808,5.1112716763005785,0.6502890173410405,44.0,18.988439306358384,15.802023121387283,16.25722543352601
6,3,True,16,0,0,0,0,60.0,0,0,0
2,3,False,5,0,0,0,0,60.0,0,0,0
1,3,True,13,0.0,1.0,11.1,0.0,60.0,39.0,46.1,26.0
2,3,False,20,0.0,0.5,7.05,0.0,60.0,26.6,30.05,14.0
2,3,False,12,0.0,0.3333333333333333,6.266666666666667,1.0,60.0,24.666666666666668,27.366666666666664,10.666666666666666
3,3,True,7,0.0,0.25,7.025,1.0,60.0,25.05,30.85,14.25
1,3,True,3,0.0,0.2,6.240000000000001,1.2,60.0,24.12,26.839999999999996,11.4
0,3,False,9,0.0,0.16666666666666666,7.25,1.0,60.0,22.53333333333333,27.216666666666665,22.666666666666668
4,3,True,4,0.0,0.14285714285714285,6.757142857142857,1.0,60.0,19.885714285714283,24.099999999999998,23.571428571428573
3,3,False,14,0.0,0.14285714285714285,6.757142857142857,1.0,60.0,19.885714285714283,24.099999999999998,23.571428571428573
0,3,True,8,0.0,0.27522935779816515,6.646788990825688,0.963302752293578,59.0,19.81651376146789,23.394495412844037,23.256880733944953
2,3,False,18,0.0,0.24193548387096775,6.241935483870966,0.8467741935483871,59.0,18.024193548387096,20.745967741935484,23.588709677419356
0,3,True,2,0.0,0.22813688212927757,5.977186311787071,0.7984790874524715,59.0,17.269961977186313,19.745247148288975,22.69961977186312
0,2,True,16,0,0,0,0,45.0,0,0,0
0,2,False,5,0,0,0,0,44.0,0,0,0
0,2,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,20,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,7,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,3,0,0,0.0,0,44.0,0.0,0.0,0.0
1,2,False,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,14,0.0,0.0,7.714285714285714,12.857142857142858,44.0,12.857142857142858,10.285714285714286,51.42857142857143
0,2,True,8,0.0,0.0,7.714285714285714,12.857142857142858,44.0,12.857142857142858,10.285714285714286,51.42857142857143
0,2,False,18,0.0,0.0,7.714285714285714,12.857142857142858,44.0,12.857142857142858,10.285714285714286,51.42857142857143
0,2,True,2,0.0,0.0,7.714285714285714,12.857142857142858,44.0,12.857142857142858,10.285714285714286,51.42857142857143
3,3,True,16,0,0,0,0,50.0,0,0,0
3,3,False,5,0,0,0,0,50.0,0,0,0
2,3,True,13,0.0,0.0,9.227848101265822,0.0,50.0,15.949367088607595,16.40506329113924,60.379746835443036
2,3,False,20,0.0,0.0,7.7727272727272725,0.0,50.0,19.98701298701299,11.454545454545457,46.753246753246756
2,3,False,12,0.0,0.0,6.457399103139013,1.210762331838565,49.0,18.0,13.923766816143498,33.09417040358744
3,3,True,7,0.0,0.0,6.5588235294117645,1.1764705882352942,49.0,15.117647058823529,21.264705882352942,29.41176470588235
2,3,True,3,0.0,0.0,5.863636363636363,1.3636363636363635,49.0,17.0,18.954545454545453,22.727272727272727
10,3,False,9,0.0,0.0,5.407407407407407,1.1111111111111112,49.0,15.296296296296294,15.759259259259258,22.962962962962962
2,3,True,4,0.0,0.0,5.578125000000001,1.09375,49.0,14.9375,19.0,21.71875
1,3,False,14,0.0,0.2702702702702703,7.243243243243243,1.0810810810810811,49.0,19.45945945945946,22.486486486486484,30.405405405405407
1,3,True,8,0.0,0.23809523809523808,6.892857142857143,1.0714285714285714,49.0,17.5,20.166666666666664,31.19047619047619
2,3,False,18,0.0,0.234375,6.84375,1.0546875,49.0,17.484374999999996,19.898437499999996,30.9375
0,3,True,2,0.0,0.22140221402214022,6.6642066420664205,0.996309963099631,49.0,16.760147601476014,18.940959409594097,30.774907749077492
3,3,True,16,0,0,0,0,60.0,0,0,0
3,3,False,5,0,0,0,0,60.0,0,0,0
1,3,True,13,0.0,0.0,7.1,0.0,59.0,21.2,46.5,3.0
0,3,False,20,0.0,0.0,4.35,0.0,58.0,16.0,25.6,1.5
0,3,False,12,0.0,0.0,3.933333333333333,1.0,58.0,16.733333333333334,21.233333333333334,1.0
0,3,True,7,0.0,0.0,3.933333333333333,1.0,57.0,16.733333333333334,21.233333333333334,1.0
2,3,True,3,0.0,0.0,3.933333333333333,1.0,57.0,16.733333333333334,21.233333333333334,1.0
4,3,False,9,0.0,0.0,3.933333333333333,1.0,56.0,16.733333333333334,21.233333333333334,1.0
15,3,True,4,0.0,0.0,3.9589442815249267,1.0557184750733137,56.0,17.260997067448685,21.167155425219942,0.7917888563049853
3,3,False,14,0.0,0.22556390977443608,5.2781954887218046,0.9022556390977443,56.0,22.601503759398497,29.18796992481203,0.6766917293233082
6,3,True,8,0.37815126050420167,0.18907563025210083,6.995798319327731,0.9453781512605042,57.0,34.63865546218487,29.60924369747899,5.483193277310924
2,3,False,18,0.325497287522604,0.162748643761302,6.8354430379746836,0.8137432188065099,57.0,30.88969258589512,27.244122965641953,10.090415913200724
0,3,True,2,0.27993779160186627,0.27993779160186627,6.7185069984447905,0.6998444790046656,57.0,29.81337480559875,27.475894245723172,9.797822706065318
0,3,True,16,0,0,0,0,45.0,0,0,0
0,3,False,5,0,0,0,0,45.0,0,0,0
0,3,True,13,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,20,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,12,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,3,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,9,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,4,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,14,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,8,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,18,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,2,0,0,0.0,0,45.0,0.0,0.0,0.0
6,1,True,16,0,0,0,0,50.0,0,0,0
10,1,False,5,0,0,0,0,50.0,0,0,0
3,1,True,13,0.0,0.0,0.2,0.0,50.0,2.4,0.0,0.0
3,1,False,20,0.0,0.0,2.05,0.0,50.0,20.5,0.0,0.0
2,1,False,12,0.0,0.0,2.8999999999999995,1.0,50.0,28.933333333333334,0.0,0.0
12,1,True,7,0.0,0.0,2.8,1.0,50.0,27.85,0.0,0.0
2,1,True,3,0.0,0.0,2.92,1.2,52.0,29.120000000000005,0.0,0.0
2,1,False,9,0.0,0.0,3.3999999999999995,1.0,53.0,34.00000000000001,0.0,0.0
2,1,True,4,0.0,0.0,3.057142857142857,1.0,53.0,30.6,0.0,0.0
6,1,False,14,0.0,0.0,2.6999999999999997,1.0,53.0,26.975,0.0,0.0
6,1,True,8,0.0,0.0,2.577777777777778,1.0,53.0,25.8,0.0,0.0
2,1,False,18,0.0,0.0,2.5,0.9,53.0,25.060000000000002,0.0,0.0
0,1,True,2,0.0,0.0,2.290909090909091,0.8181818181818182,53.0,22.98181818181818,0.0,0.0
1,2,True,16,0,0,0,0,45.0,0,0,0
7,2,False,5,0,0,0,0,45.0,0,0,0
1,2,True,13,0.0,0.0,9.0,0.0,45.0,54.0,0.0,0.0
2,2,False,20,0.0,0.0,1.2857142857142858,0.0,45.0,12.263736263736265,0.2967032967032967,0.0
0,2,False,12,0.0,0.0,1.8895027624309393,1.4917127071823204,45.0,10.441988950276244,5.320441988950277,2.983425414364641
6,2,True,7,0.0,0.0,2.125461254612546,1.3284132841328413,44.0,13.15129151291513,3.918819188191882,3.985239852398524
0,2,True,3,0.0,0.0,2.125461254612546,1.3284132841328413,44.0,13.15129151291513,3.918819188191882,3.985239852398524
5,2,False,9,0.0,0.0,3.1412742382271475,0.997229916897507,44.0,13.512465373961218,3.1163434903047094,14.709141274238227
2,2,True,4,0.0,0.0,3.1412742382271475,0.997229916897507,44.0,13.512465373961218,3.1163434903047094,14.709141274238227
7,2,False,14,0.0,0.19955654101995565,3.51219512195122,0.9977827050997783,44.0,14.88691796008869,4.6496674057649665,15.56541019955654
7,2,True,8,0.0,0.16635859519408502,3.909426987060998,0.9981515711645101,44.0,16.10351201478743,4.009242144177449,18.964879852125694
2,2,False,18,0.0,0.14263074484944532,3.8510301109350236,0.8557844690966719,44.0,16.630744849445325,4.9778129952456425,16.83042789223455
0,2,True,2,0.0,0.12482662968099861,3.882108183079057,0.7489597780859917,44.0,16.601941747572816,6.927877947295424,15.228848821081831
0,3,False,15,0,0,0,0,45.0,0,0,0
0,3,True,19,0,0,0,0,45.0,0,0,0
0,3,False,8,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,18,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,3,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,10,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,2,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,20,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,5,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,12,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,43.0,0.0,0.0,0.0
0,2,False,15,0,0,0,0,45.0,0,0,0
1,2,True,19,0,0,0,0,45.0,0,0,0
